317,194
413,356
426,483
330,076
274,432
171,269
365,460
513,198
204,397
166,231
371,160
388,344
231,147
445,497
427,378
414,269
205,246
377,444
413,356
500,459
503,460
576,514
551,552
310,194
219,318
334,350
245,222
428,468
058,211
210,266
314,116
253,337
446,353
334,508
463,162
288,215
269,146
498,243
201,160
462,201
310,189
401,452
230,310
317,057
317,200
353,476
215,467
486,467
288,067
